Case_id,Year_id,State_id,County_id,Hospital_id,Disease_id,Num_of_cases,Num_of_Deaths
4158,7,50,30,283,143,1,0
4159,7,50,30,283,165,100,15
4160,7,50,30,283,220,100,15
4161,7,50,30,283,99,100,15
4162,7,50,30,284,132,100,15
4163,7,50,30,284,187,100,15
4164,7,50,30,284,121,100,15
4165,7,50,30,284,77,100,15
4166,7,50,30,284,143,1,0
4167,7,50,30,284,165,100,15
4168,7,50,30,284,220,100,15
4169,7,50,30,284,99,100,15
4170,7,50,30,285,132,100,15
4171,7,50,30,285,187,100,15
4172,7,50,30,285,121,100,15
4173,7,50,30,285,77,3,0
4174,7,50,30,285,143,2,0
4175,7,50,30,285,165,5,0
4176,7,50,30,285,220,100,15
4177,7,50,30,285,99,100,15
4178,7,50,30,286,132,100,15
4179,7,50,30,286,187,9,0
4180,7,50,30,286,121,34,10
4181,7,50,30,286,77,198,11
4182,7,50,30,286,143,185,3
4183,7,50,30,286,165,128,4
4184,7,50,30,286,220,198,1
4185,7,50,30,286,99,57,15
4186,7,50,30,287,132,100,15
4187,7,50,30,287,187,100,15
4188,7,50,30,287,121,100,15
4189,7,50,30,287,77,18,12
4190,7,50,30,287,143,23,3
4191,7,50,30,287,165,7,0
4192,7,50,30,287,220,100,15
4193,7,50,30,287,99,100,15
4194,7,50,30,288,132,100,15
4195,7,50,30,288,187,100,15
4196,7,50,30,288,121,100,15
4197,7,50,30,288,77,24,11
4198,7,50,30,288,143,85,4
4199,7,50,30,288,165,4,0
4200,7,50,30,288,220,100,15
4201,7,50,30,288,99,1,0
4202,7,50,30,289,132,100,15
4203,7,50,30,289,187,100,15
4204,7,50,30,289,121,51,8
4205,7,50,30,289,77,199,16
4206,7,50,30,289,143,239,4
4207,7,50,30,289,165,76,2
4208,7,50,30,289,220,383,1
4209,7,50,30,289,99,42,15
4210,7,50,30,290,132,100,15
4211,7,50,30,290,187,100,15
4212,7,50,30,290,121,100,15
4213,7,50,30,290,77,100,15
4214,7,50,30,290,143,1,0
4215,7,50,30,290,165,100,15
4216,7,50,30,290,220,100,15
4217,7,50,30,290,99,100,15
4218,7,50,30,291,132,1,0
4219,7,50,30,291,187,1,0
4220,7,50,30,291,121,100,15
4221,7,50,30,291,77,106,11
4222,7,50,30,291,143,157,3
4223,7,50,30,291,165,100,3
4224,7,50,30,291,220,259,2
4225,7,50,30,291,99,41,15
4226,7,50,30,292,132,100,15
4227,7,50,30,292,187,100,15
4228,7,50,30,292,121,100,15
4229,7,50,30,292,77,26,8
4230,7,50,30,292,143,56,3
4231,7,50,30,292,165,13,0
4232,7,50,30,292,220,440,1
4233,7,50,30,292,99,60,15
4234,7,50,30,293,132,100,15
4235,7,50,30,293,187,100,15
4236,7,50,30,293,121,100,15
4237,7,50,30,293,77,113,17
4238,7,50,30,293,143,133,3
4239,7,50,30,293,165,88,1
4240,7,50,30,293,220,100,15
4241,7,50,30,293,99,21,15
4242,7,50,30,294,132,100,15
4243,7,50,30,294,187,100,15
4244,7,50,30,294,121,100,15
4245,7,50,30,294,77,13,11
4246,7,50,30,294,143,25,15
4247,7,50,30,294,165,22,6
4248,7,50,30,294,220,100,15
4249,7,50,30,294,99,8,0
4250,7,50,31,295,132,100,15
4251,7,50,31,295,187,100,15
4252,7,50,31,295,121,100,15
4253,7,50,31,295,77,18,15
4254,7,50,31,295,143,93,4
4255,7,50,31,295,165,8,0
4256,7,50,31,295,220,100,15
4257,7,50,31,295,99,100,15
4258,7,50,31,296,132,100,15
4259,7,50,31,296,187,100,15
4260,7,50,31,296,121,3,0
4261,7,50,31,296,77,226,4
4262,7,50,31,296,143,267,3
4263,7,50,31,296,165,104,15
4264,7,50,31,296,220,654,2
4265,7,50,31,296,99,65,15
4266,7,50,32,297,132,100,15
4267,7,50,32,297,187,100,15
4268,7,50,32,297,121,100,15
4269,7,50,32,297,77,112,9
4270,7,50,32,297,143,137,15
4271,7,50,32,297,165,59,15
4272,7,50,32,297,220,85,1
4273,7,50,32,297,99,5,0
4274,7,50,32,298,132,100,15
4275,7,50,32,298,187,100,15
4276,7,50,32,298,121,100,15
4277,7,50,32,298,77,14,9
4278,7,50,32,298,143,35,15
4279,7,50,32,298,165,20,6
4280,7,50,32,298,220,100,15
4281,7,50,32,298,99,1,0
4282,7,50,32,299,132,100,15
4283,7,50,32,299,187,100,15
4284,7,50,32,299,121,100,15
4285,7,50,32,299,77,100,15
4286,7,50,32,299,143,100,15
4287,7,50,32,299,165,100,15
4288,7,50,32,299,220,100,15
4289,7,50,32,299,99,100,15
4290,7,50,33,300,132,100,15
4291,7,50,33,300,187,100,15
4292,7,50,33,300,121,7,0
4293,7,50,33,300,77,100,15
4294,7,50,33,300,143,1,0
4295,7,50,33,300,165,100,15
4296,7,50,33,300,220,100,15
4297,7,50,33,300,99,100,15
4298,7,50,33,301,132,100,15
4299,7,50,33,301,187,100,15
4300,7,50,33,301,121,100,15
4301,7,50,33,301,77,23,15
4302,7,50,33,301,143,54,15
4303,7,50,33,301,165,16,15
4304,7,50,33,301,220,100,15
4305,7,50,33,301,99,1,0
4306,7,50,33,302,132,100,15
4307,7,50,33,302,187,100,15
4308,7,50,33,302,121,100,15
4309,7,50,33,302,77,100,15
4310,7,50,33,302,143,1,0
4311,7,50,33,302,165,100,15
4312,7,50,33,302,220,100,15
4313,7,50,33,302,99,100,15
4314,7,50,33,303,132,100,15
4315,7,50,33,303,187,2,0
4316,7,50,33,303,121,51,4
4317,7,50,33,303,77,224,8
4318,7,50,33,303,143,268,2
4319,7,50,33,303,165,84,3
4320,7,50,33,303,220,284,1
4321,7,50,33,303,99,23,15
4322,7,50,33,304,132,100,15
4323,7,50,33,304,187,2,0
4324,7,50,33,304,121,3,0
4325,7,50,33,304,77,103,5
4326,7,50,33,304,143,129,2
4327,7,50,33,304,165,48,2
4328,7,50,33,304,220,100,15
4329,7,50,33,304,99,4,0
4330,7,50,33,305,132,100,15
4331,7,50,33,305,187,3,0
4332,7,50,33,305,121,294,8
4333,7,50,33,305,77,509,12
4334,7,50,33,305,143,412,3
4335,7,50,33,305,165,250,2
4336,7,50,33,305,220,531,1
4337,7,50,33,305,99,106,15
4338,7,50,33,306,132,100,15
4339,7,50,33,306,187,100,15
4340,7,50,33,306,121,100,15
4341,7,50,33,306,77,57,7
4342,7,50,33,306,143,67,5
4343,7,50,33,306,165,27,15
4344,7,50,33,306,220,100,15
4345,7,50,33,306,99,1,0
4346,7,50,33,307,132,100,15
4347,7,50,33,307,187,100,15
4348,7,50,33,307,121,11,0
4349,7,50,33,307,77,109,13
4350,7,50,33,307,143,151,1
4351,7,50,33,307,165,36,4
4352,7,50,33,307,220,266,1
4353,7,50,33,307,99,4,0
4354,7,50,33,308,132,100,15
4355,7,50,33,308,187,4,0
4356,7,50,33,308,121,192,6
4357,7,50,33,308,77,277,10
4358,7,50,33,308,143,160,2
4359,7,50,33,308,165,117,5
4360,7,50,33,308,220,100,15
4361,7,50,33,308,99,55,15
4362,7,50,33,309,132,100,15
4363,7,50,33,309,187,100,15
4364,7,50,33,309,121,100,15
4365,7,50,33,309,77,100,15
4366,7,50,33,309,143,100,15
4367,7,50,33,309,165,100,15
4368,7,50,33,309,220,100,15
4369,7,50,33,309,99,100,15
4370,7,50,33,310,132,100,15
4371,7,50,33,310,187,100,15
4372,7,50,33,310,121,100,15
4373,7,50,33,310,77,1,0
4374,7,50,33,310,143,2,0
4375,7,50,33,310,165,100,15
4376,7,50,33,310,220,100,15
4377,7,50,33,310,99,100,15
4378,7,50,33,311,132,100,15
4379,7,50,33,311,187,100,15
4380,7,50,33,311,121,100,15
4381,7,50,33,311,77,55,12
4382,7,50,33,311,143,81,2
4383,7,50,33,311,165,25,5
4384,7,50,33,311,220,100,15
4385,7,50,33,311,99,2,0
4386,7,50,33,312,132,100,15
4387,7,50,33,312,187,100,15
4388,7,50,33,312,121,25,5
4389,7,50,33,312,77,202,9
4390,7,50,33,312,143,199,3
4391,7,50,33,312,165,127,1
4392,7,50,33,312,220,57,2
4393,7,50,33,312,99,55,15
4394,7,50,33,313,132,2,0
4395,7,50,33,313,187,100,15
4396,7,50,33,313,121,126,9
4397,7,50,33,313,77,318,11
4398,7,50,33,313,143,235,2
4399,7,50,33,313,165,128,2
4400,7,50,33,313,220,610,2
4401,7,50,33,313,99,3,0
4402,7,50,34,314,132,100,15
4403,7,50,34,314,187,5,0
4404,7,50,34,314,121,12,0
4405,7,50,34,314,77,199,8
4406,7,50,34,314,143,194,3
4407,7,50,34,314,165,153,2
4408,7,50,34,314,220,38,2
4409,7,50,34,314,99,36,15
4410,7,50,34,315,132,100,15
4411,7,50,34,315,187,100,15
4412,7,50,34,315,121,100,15
4413,7,50,34,315,77,76,12
4414,7,50,34,315,143,102,2
4415,7,50,34,315,165,74,6
4416,7,50,34,315,220,100,15
4417,7,50,34,315,99,2,0
4418,7,50,34,316,132,1,0
4419,7,50,34,316,187,100,15
4420,7,50,34,316,121,58,5
4421,7,50,34,316,77,256,7
4422,7,50,34,316,143,268,3
4423,7,50,34,316,165,249,1
4424,7,50,34,316,220,482,1
4425,7,50,34,316,99,45,15
4426,7,50,34,317,132,100,15
4427,7,50,34,317,187,100,15
4428,7,50,34,317,121,100,15
4429,7,50,34,317,77,66,3
4430,7,50,34,317,143,89,15
4431,7,50,34,317,165,62,15
4432,7,50,34,317,220,100,15
4433,7,50,34,317,99,2,0
4434,7,50,34,318,132,100,15
4435,7,50,34,318,187,100,15
4436,7,50,34,318,121,20,15
4437,7,50,34,318,77,33,14
4438,7,50,34,318,143,36,15
4439,7,50,34,318,165,43,15
4440,7,50,34,318,220,100,15
4441,7,50,34,318,99,11,0
4442,7,50,34,319,132,2,0
4443,7,50,34,319,187,3,0
4444,7,50,34,319,121,133,5
4445,7,50,34,319,77,284,6
4446,7,50,34,319,143,297,1
4447,7,50,34,319,165,157,1
4448,7,50,34,319,220,252,2
4449,7,50,34,319,99,108,15
4450,7,50,34,320,132,100,15
4451,7,50,34,320,187,2,0
4452,7,50,34,320,121,46,7
4453,7,50,34,320,77,342,12
4454,7,50,34,320,143,281,2
4455,7,50,34,320,165,180,3
4456,7,50,34,320,220,484,1
4457,7,50,34,320,99,71,15
4458,7,50,34,321,132,100,15
4459,7,50,34,321,187,100,15
4460,7,50,34,321,121,11,0
4461,7,50,34,321,77,7,0
4462,7,50,34,321,143,26,15
4463,7,50,34,321,165,2,0
4464,7,50,34,321,220,100,15
4465,7,50,34,321,99,100,15
4466,7,50,34,322,132,6,0
4467,7,50,34,322,187,28,15
4468,7,50,34,322,121,183,6
4469,7,50,34,322,77,240,11
4470,7,50,34,322,143,127,2
4471,7,50,34,322,165,26,15
4472,7,50,34,322,220,179,4
4473,7,50,34,322,99,27,15
4474,7,50,35,323,132,100,15
4475,7,50,35,323,187,100,15
4476,7,50,35,323,121,80,14
4477,7,50,35,323,77,217,12
4478,7,50,35,323,143,111,1
4479,7,50,35,323,165,42,7
4480,7,50,35,323,220,229,1
4481,7,50,35,323,99,16,15
4482,7,50,36,324,132,100,15
4483,7,50,36,324,187,100,15
4484,7,50,36,324,121,100,15
4485,7,50,36,324,77,28,12
4486,7,50,36,324,143,42,4
4487,7,50,36,324,165,7,0
4488,7,50,36,324,220,222,1
4489,7,50,36,324,99,10,4
4490,7,50,36,325,132,100,15
4491,7,50,36,325,187,6,0
4492,7,50,36,325,121,9,0
4493,7,50,36,325,77,268,16
4494,7,50,36,325,143,306,3
4495,7,50,36,325,165,184,6
4496,7,50,36,325,220,100,15
4497,7,50,36,325,99,75,15
4498,7,50,36,326,132,100,15
4499,7,50,36,326,187,100,15
4500,7,50,36,326,121,100,15
4501,7,50,36,326,77,88,11
4502,7,50,36,326,143,76,4
4503,7,50,36,326,165,71,4
4504,7,50,36,326,220,100,15
4505,7,50,36,326,99,7,0
4506,7,50,36,327,132,100,15
4507,7,50,36,327,187,5,0
4508,7,50,36,327,121,80,4
4509,7,50,36,327,77,288,8
4510,7,50,36,327,143,256,3
4511,7,50,36,327,165,158,2
4512,7,50,36,327,220,128,1
4513,7,50,36,327,99,28,5
4514,7,50,36,328,132,100,15
4515,7,50,36,328,187,100,15
4516,7,50,36,328,121,100,15
4517,7,50,36,328,77,6,0
4518,7,50,36,328,143,13,0
4519,7,50,36,328,165,100,15
4520,7,50,36,328,220,100,15
4521,7,50,36,328,99,100,15
4522,7,50,36,329,132,100,15
4523,7,50,36,329,187,100,15
4524,7,50,36,329,121,100,15
4525,7,50,36,329,77,3,0
4526,7,50,36,329,143,21,15
4527,7,50,36,329,165,100,15
4528,7,50,36,329,220,100,15
4529,7,50,36,329,99,100,15
4530,7,50,36,330,132,100,15
4531,7,50,36,330,187,100,15
4532,7,50,36,330,121,100,15
4533,7,50,36,330,77,2,0
4534,7,50,36,330,143,8,4
4535,7,50,36,330,165,100,4
4536,7,50,36,330,220,100,15
4537,7,50,36,330,99,100,15
4538,7,50,36,331,132,100,15
4539,7,50,36,331,187,100,15
4540,7,50,36,331,121,100,8
4541,7,50,36,331,77,123,11
4542,7,50,36,331,143,135,3
4543,7,50,36,331,165,70,1
4544,7,50,36,331,220,100,1
4545,7,50,36,331,99,11,0
4546,7,50,36,332,132,2,0
4547,7,50,36,332,187,2,0
4548,7,50,36,332,121,40,10
4549,7,50,36,332,77,318,11
4550,7,50,36,332,143,250,3
4551,7,50,36,332,165,144,1
4552,7,50,36,332,220,549,2
4553,7,50,36,332,99,72,1
4554,7,50,36,333,132,100,15
4555,7,50,36,333,187,100,15
4556,7,50,36,333,121,97,15
4557,7,50,36,333,77,472,10
4558,7,50,36,333,143,369,5
4559,7,50,36,333,165,276,5
4560,7,50,36,333,220,614,15
4561,7,50,36,333,99,149,15
4562,7,50,36,334,132,100,15
4563,7,50,36,334,187,100,15
4564,7,50,36,334,121,1,0
4565,7,50,36,334,77,231,9
4566,7,50,36,334,143,259,2
4567,7,50,36,334,165,202,2
4568,7,50,36,334,220,100,2
4569,7,50,36,334,99,59,15
4570,7,50,36,335,132,100,15
4571,7,50,36,335,187,100,15
4572,7,50,36,335,121,100,15
4573,7,50,36,335,77,73,7
4574,7,50,36,335,143,104,1
4575,7,50,36,335,165,60,3
4576,7,50,36,335,220,19,15
4577,7,50,36,335,99,8,0
4578,7,50,36,336,132,10,0
4579,7,50,36,336,187,6,0
4580,7,50,36,336,121,1,0
4581,7,50,36,336,77,214,17
4582,7,50,36,336,143,263,4
4583,7,50,36,336,165,110,4
4584,7,50,36,336,220,1,0
4585,7,50,36,336,99,42,6
4586,7,50,36,337,132,100,15
4587,7,50,36,337,187,100,15
4588,7,50,36,337,121,100,15
4589,7,50,36,337,77,93,17
4590,7,50,36,337,143,143,4
4591,7,50,36,337,165,107,4
4592,7,50,36,337,220,100,15
4593,7,50,36,337,99,35,6
4594,7,50,36,338,132,100,15
4595,7,50,36,338,187,100,15
4596,7,50,36,338,121,100,15
4597,7,50,36,338,77,36,9
4598,7,50,36,338,143,79,3
4599,7,50,36,338,165,5,0
4600,7,50,36,338,220,100,15
4601,7,50,36,338,99,3,0
4602,7,50,36,339,132,100,15
4603,7,50,36,339,187,100,15
4604,7,50,36,339,121,100,15
4605,7,50,36,339,77,8,0
4606,7,50,36,339,143,25,15
4607,7,50,36,339,165,100,15
4608,7,50,36,339,220,100,15
4609,7,50,36,339,99,100,15
4610,7,50,36,340,132,100,15
4611,7,50,36,340,187,100,15
4612,7,50,36,340,121,100,15
4613,7,50,36,340,77,88,11
4614,7,50,36,340,143,126,3
4615,7,50,36,340,165,68,1
4616,7,50,36,340,220,100,15
4617,7,50,36,340,99,17,15
4618,7,50,37,341,132,100,15
4619,7,50,37,341,187,100,15
4620,7,50,37,341,121,59,6
4621,7,50,37,341,77,329,13
4622,7,50,37,341,143,350,1
4623,7,50,37,341,165,145,4
4624,7,50,37,341,220,713,2
4625,7,50,37,341,99,66,1
4626,7,50,37,342,132,1,0
4627,7,50,37,342,187,1,0
4628,7,50,37,342,121,47,13
4629,7,50,37,342,77,174,15
4630,7,50,37,342,143,133,7
4631,7,50,37,342,165,44,3
4632,7,50,37,342,220,100,15
4633,7,50,37,342,99,10,0
4634,7,50,37,343,132,100,15
4635,7,50,37,343,187,100,15
4636,7,50,37,343,121,100,15
4637,7,50,37,343,77,82,4
4638,7,50,37,343,143,114,3
4639,7,50,37,343,165,38,7
4640,7,50,37,343,220,100,15
4641,7,50,37,343,99,100,15
4642,7,50,37,344,132,100,15
4643,7,50,37,344,187,100,15
4644,7,50,37,344,121,60,8
4645,7,50,37,344,77,270,11
4646,7,50,37,344,143,225,3
4647,7,50,37,344,165,133,3
4648,7,50,37,344,220,100,15
4649,7,50,37,344,99,46,15
4650,7,50,37,345,132,100,15
4651,7,50,37,345,187,100,15
4652,7,50,37,345,121,100,15
4653,7,50,37,345,77,1,0
4654,7,50,37,345,143,100,15
4655,7,50,37,345,165,100,15
4656,7,50,37,345,220,100,15
4657,7,50,37,345,99,100,15
4658,7,50,37,346,132,100,15
4659,7,50,37,346,187,100,15
4660,7,50,37,346,121,248,6
4661,7,50,37,346,77,477,14
4662,7,50,37,346,143,264,4
4663,7,50,37,346,165,156,4
4664,7,50,37,346,220,1,0
4665,7,50,37,346,99,93,2
4666,7,50,37,347,132,2,0
4667,7,50,37,347,187,1,0
4668,7,50,37,347,121,1,0
4669,7,50,37,347,77,215,10
4670,7,50,37,347,143,200,3
4671,7,50,37,347,165,108,5
4672,7,50,37,347,220,100,15
4673,7,50,37,347,99,46,15
4674,7,50,37,348,132,100,15
4675,7,50,37,348,187,100,15
4676,7,50,37,348,121,100,15
4677,7,50,37,348,77,2,0
4678,7,50,37,348,143,100,15
4679,7,50,37,348,165,100,15
4680,7,50,37,348,220,100,15
4681,7,50,37,348,99,100,15
4682,7,50,37,349,132,100,15
4683,7,50,37,349,187,2,0
4684,7,50,37,349,121,55,6
4685,7,50,37,349,77,232,9
4686,7,50,37,349,143,199,1
4687,7,50,37,349,165,135,1
4688,7,50,37,349,220,1754,2
4689,7,50,37,349,99,71,15
4690,7,50,37,350,132,100,15
4691,7,50,37,350,187,100,15
4692,7,50,37,350,121,100,15
4693,7,50,37,350,77,85,15
4694,7,50,37,350,143,105,4
4695,7,50,37,350,165,61,12
4696,7,50,37,350,220,100,15
4697,7,50,37,350,99,1,0
4698,7,50,37,351,132,1,0
4699,7,50,37,351,187,100,15
4700,7,50,37,351,121,47,8
4701,7,50,37,351,77,338,10
4702,7,50,37,351,143,357,2
4703,7,50,37,351,165,203,1
4704,7,50,37,351,220,319,3
4705,7,50,37,351,99,109,4
4706,7,50,37,352,132,100,15
4707,7,50,37,352,187,100,15
4708,7,50,37,352,121,100,15
4709,7,50,37,352,77,176,15
4710,7,50,37,352,143,201,2
4711,7,50,37,352,165,73,5
4712,7,50,37,352,220,100,15
4713,7,50,37,352,99,7,0
4714,7,50,37,353,132,100,15
4715,7,50,37,353,187,100,15
4716,7,50,37,353,121,100,15
4717,7,50,37,353,77,100,15
4718,7,50,37,353,143,100,15
4719,7,50,37,353,165,100,15
4720,7,50,37,353,220,100,15
4721,7,50,37,353,99,100,15
4722,7,50,37,354,132,3,0
4723,7,50,37,354,187,5,0
4724,7,50,37,354,121,135,4
4725,7,50,37,354,77,263,10
4726,7,50,37,354,143,258,2
4727,7,50,37,354,165,168,1
4728,7,50,37,354,220,1,0
4729,7,50,37,354,99,43,15
4730,7,50,37,355,132,100,15
4731,7,50,37,355,187,100,15
4732,7,50,37,355,121,53,15
4733,7,50,37,355,77,78,4
4734,7,50,37,355,143,70,3
4735,7,50,37,355,165,1,0
4736,7,50,37,355,220,636,2
4737,7,50,37,355,99,94,15
4738,7,50,37,356,132,8,0
4739,7,50,37,356,187,27,9
4740,7,50,37,356,121,237,13
4741,7,50,37,356,77,347,15
4742,7,50,37,356,143,240,4
4743,7,50,37,356,165,66,3
4744,7,50,37,356,220,427,1
4745,7,50,37,356,99,34,15
4746,7,50,37,357,132,100,15
4747,7,50,37,357,187,100,15
4748,7,50,37,357,121,100,15
4749,7,50,37,357,77,23,8
4750,7,50,37,357,143,37,2
4751,7,50,37,357,165,25,5
4752,7,50,37,357,220,100,15
4753,7,50,37,357,99,100,15
4754,7,50,38,358,132,100,15
4755,7,50,38,358,187,2,0
4756,7,50,38,358,121,67,16
4757,7,50,38,358,77,341,15
4758,7,50,38,358,143,143,9
4759,7,50,38,358,165,35,3
4760,7,50,38,358,220,83,2
4761,7,50,38,358,99,8,0
4762,7,50,38,359,132,100,15
4763,7,50,38,359,187,100,15
4764,7,50,38,359,121,100,15
4765,7,50,38,359,77,58,10
4766,7,50,38,359,143,34,3
4767,7,50,38,359,165,7,0
4768,7,50,38,359,220,100,15
4769,7,50,38,359,99,100,15
4770,7,50,38,360,132,100,15
4771,7,50,38,360,187,100,15
4772,7,50,38,360,121,100,15
4773,7,50,38,360,77,6,0
4774,7,50,38,360,143,11,0
4775,7,50,38,360,165,1,0
4776,7,50,38,360,220,100,15
4777,7,50,38,360,99,100,15
4778,7,50,38,361,132,100,15
4779,7,50,38,361,187,100,15
4780,7,50,38,361,121,100,15
4781,7,50,38,361,77,126,8
4782,7,50,38,361,143,96,3
4783,7,50,38,361,165,41,4
4784,7,50,38,361,220,100,15
4785,7,50,38,361,99,1,0
4786,7,50,38,362,132,100,15
4787,7,50,38,362,187,100,15
4788,7,50,38,362,121,100,15
4789,7,50,38,362,77,3,0
4790,7,50,38,362,143,9,0
4791,7,50,38,362,165,100,15
4792,7,50,38,362,220,100,15
4793,7,50,38,362,99,100,15
4794,7,50,38,363,132,100,15
4795,7,50,38,363,187,1,0
4796,7,50,38,363,121,100,15
4797,7,50,38,363,77,90,9
4798,7,50,38,363,143,119,2
4799,7,50,38,363,165,26,15
4800,7,50,38,363,220,100,15
4801,7,50,38,363,99,4,0
4802,7,50,38,364,132,100,15
4803,7,50,38,364,187,100,15
4804,7,50,38,364,121,100,15
4805,7,50,38,364,77,138,8
4806,7,50,38,364,143,111,1
4807,7,50,38,364,165,52,2
4808,7,50,38,364,220,6,3
4809,7,50,38,364,99,3,0
4810,7,50,38,365,132,100,15
4811,7,50,38,365,187,100,15
4812,7,50,38,365,121,100,15
4813,7,50,38,365,77,61,11
4814,7,50,38,365,143,45,3
4815,7,50,38,365,165,62,4
4816,7,50,38,365,220,100,15
4817,7,50,38,365,99,11,0
4818,7,50,38,366,132,1,0
4819,7,50,38,366,187,5,0
4820,7,50,38,366,121,102,7
4821,7,50,38,366,77,505,11
4822,7,50,38,366,143,519,2
4823,7,50,38,366,165,153,3
4824,7,50,38,366,220,100,15
4825,7,50,38,366,99,39,15
4826,7,50,39,367,132,100,15
4827,7,50,39,367,187,100,15
4828,7,50,39,367,121,100,15
4829,7,50,39,367,77,100,15
4830,7,50,39,367,143,100,15
4831,7,50,39,367,165,100,15
4832,7,50,39,367,220,100,15
4833,7,50,39,367,99,100,15
4834,7,50,39,368,132,3,0
4835,7,50,39,368,187,4,0
4836,7,50,39,368,121,323,10
4837,7,50,39,368,77,340,11
4838,7,50,39,368,143,174,5
4839,7,50,39,368,165,70,2
4840,7,50,39,368,220,268,2
4841,7,50,39,368,99,30,2
4842,7,50,39,369,132,100,15
4843,7,50,39,369,187,100,15
4844,7,50,39,369,121,100,15
4845,7,50,39,369,77,29,5
4846,7,50,39,369,143,53,15
4847,7,50,39,369,165,28,15
4848,7,50,39,369,220,100,15
4849,7,50,39,369,99,100,15
4850,7,50,39,370,132,100,15
4851,7,50,39,370,187,100,15
4852,7,50,39,370,121,100,15
4853,7,50,39,370,77,4,0
4854,7,50,39,370,143,9,0
4855,7,50,39,370,165,100,15
4856,7,50,39,370,220,100,15
4857,7,50,39,370,99,100,15
4858,7,50,39,371,132,100,15
4859,7,50,39,371,187,100,15
4860,7,50,39,371,121,100,15
4861,7,50,39,371,77,100,15
4862,7,50,39,371,143,1,0
4863,7,50,39,371,165,100,15
4864,7,50,39,371,220,100,15
4865,7,50,39,371,99,100,15
4866,7,50,39,372,132,1,0
4867,7,50,39,372,187,4,0
4868,7,50,39,372,121,2,0
4869,7,50,39,372,77,141,9
4870,7,50,39,372,143,143,2
4871,7,50,39,372,165,122,1
4872,7,50,39,372,220,17,15
4873,7,50,39,372,99,66,15
4874,7,50,39,373,132,100,15
4875,7,50,39,373,187,2,0
4876,7,50,39,373,121,71,5
4877,7,50,39,373,77,271,10
4878,7,50,39,373,143,230,2
4879,7,50,39,373,165,125,2
4880,7,50,39,373,220,284,1
4881,7,50,39,373,99,54,15
4882,7,50,40,374,132,100,15
4883,7,50,40,374,187,2,0
4884,7,50,40,374,121,22,15
4885,7,50,40,374,77,217,5
4886,7,50,40,374,143,210,4
4887,7,50,40,374,165,89,2
4888,7,50,40,374,220,1496,2
4889,7,50,40,374,99,28,15
4890,7,50,40,375,132,100,15
4891,7,50,40,375,187,100,15
4892,7,50,40,375,121,5,0
4893,7,50,40,375,77,212,8
4894,7,50,40,375,143,244,2
4895,7,50,40,375,165,95,15
4896,7,50,40,375,220,274,1
4897,7,50,40,375,99,49,3
4898,7,50,40,376,132,100,15
4899,7,50,40,376,187,100,15
4900,7,50,40,376,121,100,15
4901,7,50,40,376,77,62,3
4902,7,50,40,376,143,73,4
4903,7,50,40,376,165,30,4
4904,7,50,40,376,220,100,15
4905,7,50,40,376,99,5,0
4906,7,50,40,377,132,100,15
4907,7,50,40,377,187,1,0
4908,7,50,40,377,121,29,8
4909,7,50,40,377,77,123,11
4910,7,50,40,377,143,167,3
4911,7,50,40,377,165,80,3
4912,7,50,40,377,220,213,2
4913,7,50,40,377,99,28,15
4914,7,50,41,378,132,100,15
4915,7,50,41,378,187,100,15
4916,7,50,41,378,121,100,15
4917,7,50,41,378,77,25,15
4918,7,50,41,378,143,46,2
4919,7,50,41,378,165,38,3
4920,7,50,41,378,220,100,15
4921,7,50,41,378,99,100,15
4922,7,50,41,379,132,100,15
4923,7,50,41,379,187,1,0
4924,7,50,41,379,121,108,9
4925,7,50,41,379,77,503,14
4926,7,50,41,379,143,474,3
4927,7,50,41,379,165,249,4
4928,7,50,41,379,220,606,2
4929,7,50,41,379,99,85,15
4930,7,50,41,380,132,1,0
4931,7,50,41,380,187,9,0
4932,7,50,41,380,121,186,3
4933,7,50,41,380,77,491,9
4934,7,50,41,380,143,472,3
4935,7,50,41,380,165,296,2
4936,7,50,41,380,220,100,15
4937,7,50,41,380,99,67,15
4938,7,50,41,381,132,100,15
4939,7,50,41,381,187,100,15
4940,7,50,41,381,121,100,15
4941,7,50,41,381,77,100,15
4942,7,50,41,381,143,100,15
4943,7,50,41,381,165,100,15
4944,7,50,41,381,220,100,15
4945,7,50,41,381,99,100,15
4946,7,50,41,382,132,1,0
4947,7,50,41,382,187,1,0
4948,7,50,41,382,121,56,10
4949,7,50,41,382,77,457,12
4950,7,50,41,382,143,305,3
4951,7,50,41,382,165,159,4
4952,7,50,41,382,220,420,2
4953,7,50,41,382,99,48,15
4954,7,50,41,383,132,100,15
4955,7,50,41,383,187,100,15
4956,7,50,41,383,121,12,0
4957,7,50,41,383,77,145,9
4958,7,50,41,383,143,110,2
4959,7,50,41,383,165,13,0
4960,7,50,41,383,220,5,0
4961,7,50,41,383,99,23,15
4962,7,50,42,384,132,100,15
4963,7,50,42,384,187,100,15
4964,7,50,42,384,121,6,0
4965,7,50,42,384,77,132,13
4966,7,50,42,384,143,141,1
4967,7,50,42,384,165,116,15
4968,7,50,42,384,220,100,15
4969,7,50,42,384,99,10,0
4970,7,50,42,385,132,100,15
4971,7,50,42,385,187,100,15
4972,7,50,42,385,121,100,15
4973,7,50,42,385,77,100,15
4974,7,50,42,385,143,1,0
4975,7,50,42,385,165,100,15
4976,7,50,42,385,220,100,15
4977,7,50,42,385,99,100,15
